Debt_ratio_,Liability_to_Equity,Equity_to_Liability,Net_worth_to_Assets,Total_debt_to_Total_net_worth,Borrowing_dependency,Net_Income_to_Stockholders_Equity,Net_Income_to_Total_Assets,Persistent_EPS_in_the_Last_Four_Seasons,Current_Liability_to_Current_Assets,Current_Liability_to_Equity,Pre_tax_net_Interest_Rate,After_tax_net_Interest_Rate,Current_Liabilities_to_Equity,Total_income_to_Total_expense,Net_profit_before_tax_to_Paid_in_capital,Current_Ratio,ROAA_before_interest_and__after_tax,Continuous_interest_rate_after_tax,Per_Share_Net_profit_before_tax_Yuan_,ROAC_before_interest_and_depreciation_before_interest,ROAB_before_interest_and_depreciation_after_tax,Interest_Expense_Ratio,Working_Capital_to_Equity,Working_Capital_to_Total_Assets,Working_capitcal_Turnover_Rate,Operating_Profit_Per_Share_Yuan_,Net_Value_Per_Share_A,Operating_profit_to_Paid_in_capital,Net_Value_Per_Share_C,Bankrupt
-0.1787102630921912,-0.37369491411180705,-0.22215043860897474,0.17871026309219087,-0.3836351864814118,0.05396855861441803,0.13480296633852473,0.14568093656472555,-0.37073023568318886,1.1334479735580552,-0.9418987602901547,0.35823614678477267,0.521321068823227,-0.9418987602901547,-0.12344469781310949,-0.17204520518968175,-0.9223045166622506,0.14045555385488823,-0.04798021764918031,-0.18557443793319128,-0.4504928663427174,-0.32803622313275826,0.6750965282621249,-1.1040788958042849,-1.0958003358488562,-0.9338741157670084,-0.622045792387359,-0.22661359274512535,-0.6223834543888265,-0.2281758595037032,No
-0.35431558817246156,-0.5039056270768344,-0.05877068515692934,0.3543155881724535,-0.5130877225764241,-0.18456666387589296,-0.1993462466924418,-0.18688825363669762,-1.0235013166579223,0.27080184252942774,-0.7780172325922048,-0.13053157796714415,0.07271063911756813,-0.7780172325922048,-0.4727561682266133,-0.4769964750388561,-0.5801632320677507,-0.21544164038777186,-1.587216692354471,-0.4772544421264488,-1.1900220250508722,-1.108557057269402,1.8448827351560189,-0.8080136440758702,-0.784663293869388,-0.46519738453894816,-0.6503363948233593,-0.6235488246683805,-0.6518983401314868,-0.625038572826424,No
0.6063148579081356,0.39939605940124956,-0.7099207138298965,-0.6063148579081359,0.38515060123953687,0.7520064724692691,-0.17373602630762186,-0.2455440297671965,-0.353438286518276,0.8992783533509772,0.12410026021595846,-0.20465401069704103,-0.21201627566996623,0.12410026021595846,-0.40238712181691977,-0.3885719432610093,-0.8501993161869501,-0.17843703915152528,-0.17020874384501058,-0.39083073718029065,-0.2819446073797934,-0.22474765435888647,1.8448827351560189,-0.9071307355904669,-0.9429922379478977,-0.8127083129107103,-0.13639045056941052,-0.8192471250584102,-0.13205551382533812,-0.8207011198599115,No
-0.12152300262196772,-0.3284579951542941,-0.2697666499387575,0.12152300262196741,-0.338640287895681,-0.1760622239868324,-0.5586939824201127,-0.5737376961751622,-0.6474014223214715,-0.037585013413000336,-0.4861335285245503,-0.5260958476985804,-0.49839857950367217,-0.4861335285245503,-0.642314735293522,-0.6606474256543248,-0.3813046791779687,-0.5430411983909332,-0.5200352153671217,-0.6501018520187677,-0.6143066236493837,-0.61660531733605894,1.8448827351560189,-0.3866974789584494,-0.38863996694573555,-0.4654690334561996,-0.6503363948233593,-0.7250903956254842,-0.652374386675724,-0.7265615925136236,No
-0.4450064961908945,-0.5668298340797671,0.0381077419724523,0.44500649619089516,-0.5756011267590586,-0.055024551594956485,0.274097490758156,0.34776607080829103,-0.029214239676517827,-0.8934217442300205,-1.017541476979524,0.24668555495079503,0.4998010113048689,-1.017541476979524,0.8789418628570242,-0.1565520179978292,0.8024012785662701,0.3058878887933748,0.43334728895675373,-0.17117048710883997,0.020116598289727783,0.3012786649637687,1.446631730829419,-0.276465907474948,-0.20655169497987194,-0.026587433067376966,-0.2354075590953943,-0.3300013740832938,-0.23012110193803384,-0.33154475227615104,No
-0.26477997834534556,-0.43900047716406027,-0.14564454105430338,0.26477997834535,-0.4485458598509917,-0.08803009531001782,0.16490314203302472,0.19284589539923885,-0.15025788383076916,-0.23562381009297242,-0.7020857231502323,0.20852351037492828,0.11326767058714442,-0.7020857231502323,-0.3292337902871097,-0.06094771654575881,-0.2149988834618331,0.21119964445358738,0.09026446025839394,-0.0019240649225975965,0.1583640466525837,0.08085872953909246,0.4266463604250953,-0.4128761965012676,-0.38723217908584007,-0.41559033148245517,0.1795212766325811,-0.6032405104769603,0.1868956708130665,-0.2780144328046995,No
-0.9868413479188578,-0.8892574954940484,0.8966857214887759,0.9868413479188518,-0.8962819818434267,-0.37372624690422307,-0.08305673935241487,0.01265271303837748,-0.31453140089728027,1.0773401154118054,-0.9459279074424419,2.1265331930185307,2.0856637111391967,-0.9459279074424419,0.8010057531792583,-0.29447917226669285,-0.9060281380754283,-0.005386109840867425,1.7803899431637924,-0.30080604452805465,-0.3255020226173915,-0.2865078295020221,0.6793591536902557,-1.0946063497041973,-1.0814179089117588,-0.8116667297971456,-0.6644816960413561,-0.18599696436228366,-0.664275550281629,-0.18756665162882313,No
-0.6535378197237238,-0.700842075852557,0.301133450191612,0.653537819723726,-0.7089261746175962,-0.2713754462127327,0.44892214957395116,0.5975152288425197,0.2733948707091105,-0.7264989820287091,-0.8530854248982108,0.6407820537374813,0.5279426249782699,-0.8530854248982108,-0.022872264459884946,0.3630365768505176,0.43715259639254744,0.597571216184906,0.5353448866753286,0.32576581633161245,0.5882567970411946,0.5216986003884251,0.35966224654885537,-0.1034183910618599,0.03618968195972308,-0.016232899422791693,0.4011309957145544,0.0632414370778732,0.41254173278108835,0.06162621487611456,No
0.5427734573856781,0.32235790770559947,-0.6807593147844269,-0.542773457385678,0.3084379872573082,1.0645603605321399,-0.05111060238261966,-0.1372403972712643,-0.3231773754797132,0.6793441977835676,-0.028656320408596715,-0.29418803835564683,-0.2774041427318931,-0.028656320408596715,-0.20811743824450787,-0.29976952886876124,-0.7705884281767921,-0.014093074837635241,-0.2974950021559872,-0.3080080199402542,-0.03101601959789304,0.07872906832726209,1.8448827351560189,-0.7698715382584557,-0.8286794113273296,-0.8308591646998583,-0.296703864373418,-0.56816251323723,-0.2924831992330033,-0.5696623802697668,No
-0.6772214326457358,-0.7151374910723272,0.3351159169461553,0.6772214326457313,-0.7231253844171927,-0.6058310581457708,-0.29353229979230167,-0.2710829636962639,-0.4398980323427487,-0.48413133773280675,-0.7490493719545972,-0.12686215060468034,-0.23684711126231683,-0.7490493719545972,-0.5327401160274594,-0.37647969959911864,0.05900087834430033,-0.335162409093244,-0.23343039532301424,-0.3800277740620146,-0.3548559328862316,-0.41854682463563464,0.7299017123435642,-0.22058003460731668,-0.09046246338392645,-0.10509345538545238,-0.25898306112539926,-0.5090837810439902,-0.2548755222383521,-0.510594441542653,No
-0.31676839695463976,-0.4770254884030462,-0.09620370893908659,0.316768396954641,-0.4863489508758879,-0.9629689162590982,-0.2047510857537537,-0.19582803141844338,-0.353438286518276,-1.1891443537840738,-1.180971437905697,0.2877831414173396,0.1786555376490713,-1.180971437905697,-0.3160465892261136,-0.2925897591944862,1.86466689866791,-0.2981578078569974,0.10122287984832355,-0.30080604452805465,-0.3965195474613337,-0.39831504312323296,-0.4155266349589518,-0.4698295872188962,-0.4365256823258104,0.2949386795419875,-0.3485699688393934,0.044779333267475144,-0.34770459836441575,0.043167484023880875,No
-0.2330092780841033,-0.415310257804701,-0.17455020473658966,0.23300927808410296,-0.4249419786256899,-0.610590165453948,0.12232962478196031,0.14212106076214184,-0.07676709987999347,-0.6972431148577026,-0.5186809229479743,-0.008706589512849326,-0.04316659364367616,-0.5186809229479743,-0.19071590263800894,-0.019002746343466936,0.38343211369925256,0.07950679887755341,-0.04882317300348284,-0.03793394198350102,-0.0215470162853733,-0.03307814529394879,0.22325823283445426,0.5394245746331899,0.5744366898124558,0.022061174313266627,0.009777662016583208,-0.11584096988282329,0.017899147609121407,-0.11742347439038742,No
0.6415514527433259,0.4444925720892262,-0.7258715306786684,-0.6415514527433274,0.4299610945031947,0.68641452766605,0.0849013888835406,-0.03943779088988151,-0.17619580757811615,0.6992916169351987,-0.13385215811699414,-0.12245883776984154,-0.06716973471576415,-0.13385215811699414,-0.41931050344699705,-0.22797183212606953,-0.7783471164150708,0.06318123950861651,-0.07579774429915517,-0.23958925352452384,0.12332873439625677,0.28530620587502553,1.8448827351560189,-0.8122566445828733,-0.870988306012738,-0.7723443375141764,0.1606608750085424,-0.48692925647154783,0.1707100883090281,-0.4884439645200079,No
1.5305534109622334,2.087762137490983,-1.0271524907114264,-1.530553410962234,2.063976653389107,2.556886724688775,-0.356765195672268,-0.4314684033554416,-0.37073023568318886,1.6512587253923934,1.962991946483741,-0.2875830691030941,-0.34693048238807506,1.962991946483741,-0.5194571332202882,-0.41011125228383155,-1.0481301998308477,-0.24700438850102915,-0.25113245773736204,-0.4124366634168415,-0.20998018220460257,-0.28331333768427874,1.8448827351560189,-1.6450766414706655,-1.394158544129622,-1.3054123246369893,0.11350987094859193,-0.16199622940877528,0.1188210149872635,-0.16357030152092847,No
1.5588582166495195,2.1639245595353147,-1.0344125563735664,-1.5588582166495197,2.1397672407609725,2.556886724688775,-0.006354970896038031,-0.23889222879562796,-0.23671762965524182,1.3260677703321493,1.972987322842594,-0.2670342758724722,-0.2956134221628487,1.972987322842594,-0.39679951295935084,-0.18716050976708298,-0.9738323265925538,0.017469673275619834,-0.27810702903303436,-0.1999783887575439,0.08355892048364842,-0.041596790141285686,1.8448827351560189,-1.2684862046113918,-1.1894917286322455,-0.9944898660877656,0.3822705940905157,-0.6660116634322444,0.3925477779231415,-0.6674936537865098,No
0.6461726455085889,0.4502870498587712,-0.7278652207316333,-0.6461726455085887,0.43567765948744747,0.7190875516393426,-1.523560723947316,-1.339892455234192,-1.075377164152615,1.026861980932207,-0.637920640542509,-1.968547744096549,-1.92368854250022,-0.637920640542509,-1.157018349252647,-1.0706500623165025,-0.89093242943791,-1.1351148181707813,-1.9429438513540327,-1.0426095119825851,-1.1786592210758393,-1.1767062160480264,-1.8039246316896034,-1.0605013444197575,-1.0647442264577867,-0.8538463468444609,-0.7729290053793479,-1.1737195182177589,-0.7723381158232925,-1.1751087522225039,No
-0.3987945685381897,-0.5351523430475298,-0.012390225360479188,0.3987945685381888,-0.544252222006706,-0.3962530075180872,0.06225898792982278,0.10468623431998744,-0.12864294737464052,1.4101044098788817,-0.5805274065628115,0.23714504380815352,0.159618563691501,-0.5805274065628115,-0.35205069077184953,-0.11763010871104927,-0.9944097171375526,0.062092868884037714,0.2116500310999217,-0.13516061004793656,0.2644168837528561,0.27678756102768864,0.8255063112397076,-1.1750959498816307,-1.1703681594549473,-1.0082728061213524,0.06635886688858278,-0.38908010627648976,0.07550077946172033,-0.390612691003221,No
-1.4680230446026457,-1.1173483189780928,2.235634585099282,1.4680230446026405,-1.123100527992808,-0.9095597980808877,0.38614614529616,0.7249505893675926,0.06156849343917067,-1.031898200511912,-0.9864359774393512,0.5505141406065006,0.4517947291599872,-0.9864359774393512,0.6018599730452767,0.19752399172791069,1.2107444138895538,0.6498130061654908,0.37434041423892706,0.1673223572636448,0.8107783748855034,0.7517020112663534,0.19159301536560372,0.02301388188558407,0.42948612497766664,0.08793233050722027,0.25024778272253656,-0.23953706541241312,0.26068288516970384,-0.2410969711002759,No
-0.44616179438221115,-0.5677453168551954,0.0396231166339876,0.4461617943822163,-0.5765231533694223,-0.4400597726979379,0.027306934002783837,0.07319633394307885,-0.2972394517323675,-0.6851100486971871,-0.7744601708009121,0.18797471714430633,0.14223697878010222,-0.7744601708009121,-0.019940744841769487,-0.17809132702065142,0.36192705390837765,0.06862309263160804,-0.007518360700003979,-0.19277641334534434,-0.09351144146054574,-0.08206035316610667,1.1494658438110155,-8.246105131579231e-4,0.08971433632994719,0.1759625305026794,-0.5843249891393636,-0.44446641770764017,-0.5833476377614467,-0.4459888835598783,No
2.0383069660463193,2.3884408629839844,-1.1435323690765253,-2.0383069660463202,2.3948459025179805,2.556886724688775,-2.0942797693474002,-2.08683249452564,-2.21880730268134,2.329154157232464,2.3316748985911917,-1.2020043679650114,-1.2830529842157397,2.3316748985911917,-1.2207614377871545,-2.1256983218194483,-1.166281528328972,-1.8022860110476835,-1.255092283246041,-2.047285081981669,-1.739224217177264,-1.8081507653563826,-1.8039246316896034,-2.676422011134568,-1.92055303903413,-1.3319006667606441,-0.5041682822373711,-1.3971109743233854,-0.5009915856085474,-1.3984593955343412,Yes
2.2156452384135727,2.3884408629839844,-1.1780695622998472,-2.215645238413573,2.3948459025179805,2.556886724688775,-1.3617413999415398,-0.8288810775545348,-1.1229300243560907,2.5259981355777517,2.3316748985911917,-0.9385394832981747,-0.9859106516320301,2.3316748985911917,-0.8802161044752738,-0.825782128162529,-1.4593406764595835,-0.4886226671611887,-1.6200919511249268,-0.8085453110867353,-0.8444034041437335,-0.8008210121595948,1.8448827351560189,-2.676422011134568,-2.448771756870504,-2.300248808267581,-0.8860914151233351,-1.866048411107124,-0.8889695191612066,-1.8673111591807048,Yes
1.8211109060786126,2.3884408629839844,-1.0972627587741843,-1.8211109060786126,2.3948459025179805,2.2463450124566675,-0.48973569513809534,-0.5064997952794985,-0.733861168145944,2.5259981355777517,2.3316748985911917,-0.46224781158428896,-0.448736908318971,2.3316748985911917,-0.5875063786394035,-0.603965033489083,-1.2924445457687979,-0.31992522034890586,-0.5959011971449937,-0.5960870364274364,-0.5745368097367765,-0.4973442894734462,1.8448827351560189,-2.676422011134568,-2.0366920055221,-1.805223760672224,-0.2778434627493801,-1.2881845618421492,-0.27439343055203913,-1.2895528835062748,No
0.07487768990202653,-0.1621521445592619,-0.41532170649526823,-0.07487768990202731,-0.17322871399649978,0.36673392763016416,0.1807248423506377,0.1453755449845414,-0.07676709987999347,0.25350566334347363,-0.19675961318698226,-0.14814482930767725,-0.12179757302204093,-0.19675961318698226,-0.07601612886760112,-0.14219247864933202,-0.5704648717699038,0.20358105008141833,-0.1053011816577351,-0.1531655485783644,0.004019292658436032,0.10215534165742696,1.23106467344378,-0.46594037847931946,-0.5012571490843113,-0.6692437521692847,-0.2306924586894288,-0.48508304609048186,-0.23583366046886733,-0.48659809143475835,No
-0.9666236295708001,-0.8787527231506558,0.8525145285223626,0.9666236295707887,-0.885770878485285,-0.7616675264887788,-0.2959019216037683,-0.2576834894474413,-0.4053141340129688,-0.2434771664612311,-0.70555634401225,-0.2787764434328276,-0.2500902235787547,-0.70555634401225,-0.41581724141922427,-0.4486552789562116,-0.20757752949479133,-0.3144833672259343,-0.23427335067731678,-0.44844654047774624,-0.37474083984251527,-0.2822485070783636,0.6641354914461134,-0.40964727335849865,-0.24998633880239587,-0.31905665178997156,-0.8106498086273434,-0.097378866072469,-0.8137541651718578,-0.09896474353819751,No
0.2135134728601468,-0.03273265525726509,-0.5044040586873318,-0.21351347286014646,-0.04451379918977835,0.3073030446127524,-0.21932518678381904,-0.2525539226358397,-0.3836991975568389,-0.1588832871982073,0.1163989811592656,-0.39619811904639396,-0.3816936522165189,0.1163989811592656,-0.4595138688770591,-0.4203140828735657,-0.2838994083604581,-0.1914974866466659,-0.36830325181204476,-0.42323962653511754,-0.21944918551712017,-0.12145908558499481,1.8448827351560189,0.3517652284737491,0.206742732144328,-0.6219547599103176,0.05692866607659235,-0.6161639831442042,0.06359961585579185,-0.6176550804855135,No
0.18520866717286058,-0.06041344959598063,-0.48677907554110356,-0.18520866717286077,-0.07217459750067821,0.5210007733941844,0.09349346368521169,0.04280457050110298,-0.6171405112829086,0.9028676911919693,-0.9693436401021251,0.2775087447970224,0.42034233741259375,-0.9693436401021251,-0.215093026911072,-0.2177690015363354,-0.8513799861362529,0.08059516950215215,-0.5166633939552461,-0.2287862904062478,-0.5925279160305846,-0.5899845521881707,1.3023114127483482,-1.0656153596423705,-1.0623272631019944,-0.8839614132665077,-0.6456212944173584,-0.3466172675126259,-0.6442815954237048,-0.3481576100431352,No
0.5034933188808752,0.2759604352685153,-0.6619163079313604,-0.5034933188808751,0.2623366567391408,0.8370306898367029,-0.9872522237735987,-0.9261129428529301,-0.7900600029318526,1.1321541154304406,-0.34538269958095885,-1.1799878037843388,-1.1920065870475518,-0.34538269958095885,-0.7803369935940688,-0.8805751072556128,-0.9219671823910217,-0.8815244626400777,-0.9937761237943351,-0.8625601266781144,-0.8301998991749366,-0.7475794818637762,-1.8039246316896034,-1.0835823562216629,-1.0814377923254155,-0.9067547096041736,-0.5843249891393636,-0.9632515347794204,-0.5852518239383896,-0.9646792205072393,No
0.6548373819434837,0.46148507433174096,-0.7316832534063076,-0.6548373819434846,0.4469263841338804,0.685416823387794,-0.4151711114209038,-0.4444525002431862,-0.5522957019145659,0.07842681824989298,-0.29519677884637446,-0.3367533957669413,-0.3850044302975693,-0.29519677884637446,-0.5391746093344221,-0.5144068538679323,-0.4633612406545438,-0.3830507165754382,-0.4053932873493454,-0.5132643191873535,-0.5196165905241453,-0.5047981037148702,1.8448827351560189,-0.3519990763474691,-0.5146099276541792,-0.3886855026935129,-0.3721454708693976,-0.9023265922051584,-0.36960273939928845,-0.9037654086949198,No
-0.3352531680157205,-0.4903912709898656,-0.07786196804555122,0.33525316801571164,-0.4996261340651206,-0.4197827217571968,-0.42146613623213997,-0.4289348035691103,-0.5350037527497,-0.9094195664596998,-0.9023345882978946,-0.4218841105901193,-0.39410907001269424,-0.9023345882978946,-0.5161237191255643,-0.57033348080432,0.8438090603596939,-0.4200553178116848,-0.3893771356382682,-0.5636781470726082,-0.4779529759490432,-0.4739180161432814,1.8448827351560189,0.059770995100664005,0.11946919634487994,-0.14148223674856678,-0.5984702903573605,-0.6973972399098864,-0.596200894455826,-0.6988734962352725,No
-0.6275436104190786,-0.6847708758158442,0.26451306500884864,0.6275436104190827,-0.6928829115972746,-0.19682347682181794,-0.3276661037599092,-0.3136392376594613,-0.6776623333600342,-0.7756508299745143,-0.9864531309009414,-0.33455173934922744,-0.21863783183136126,-0.9864531309009414,-0.3057558520085378,-0.537835575962911,0.5335458643963731,-0.24918112975022444,-0.6270905452068443,-0.5348702454239044,-0.37758154083627915,-0.2098400258760585,1.8448827351560189,-0.33533933236547014,-0.231296816542148,0.012763204690874486,-0.7304931017253509,-0.4813906253283938,-0.7294939268420156,-0.4829063452643031,No
0.11358017931117853,-0.1270646214086805,-0.44123865579891025,-0.11358017931117798,-0.13837610812476536,0.10445225751386635,0.24976128280206428,0.20410878353574613,-0.24968659152893752,0.30738907706330376,-0.5205325568414769,0.39346264947113957,0.22666181979324726,-0.5205325568414769,-0.31522682586049344,0.054306480856978645,-0.6000659540702903,0.22208335069953275,-0.008361316054306511,0.07009568919921058,0.041895305908547335,-0.1086811183139972,0.661090758996969,-0.6887925209542036,-0.7136726300874613,-0.6047699045303613,0.37284039327852614,-0.5792397755234518,0.3820747539499366,-0.4478347566451278,No
-0.8389631794302017,-0.8093142724206767,0.598922259354965,0.8389631794302058,-0.8168032880301069,-0.2688734087898392,-0.039511795932120564,0.048895077871399635,-0.2929164644411504,1.5067967602154007,-0.8211019057978428,2.1265331930185307,2.0856637111391967,-0.8211019057978428,0.6369965833939064,-0.26878315448510753,-1.016842446174313,0.04359056826590334,1.8781727641161892,-0.2792001182915025,-0.3207675209611327,-0.262016725565942,0.6750965282621249,-1.1740591540053482,-1.1760347454476,-1.299523656123011,-0.6880571980713547,-0.1324568633121992,-0.6880778774934503,-0.13403633215741537,No
-0.5021937566611159,-0.6050148852100545,0.10421382441584348,0.5021937566611187,-0.6135886231060275,-0.13579439741101512,0.06691196005898355,0.1261077408795305,-0.07244411258877637,-0.2851079282238664,-0.6537069094230439,0.28851702689030356,0.20017559516107727,-0.6537069094230439,-0.28371240985536056,-0.03903052490853529,-0.1670974169472541,0.12739510635974535,0.23440982562874899,-0.059539868220053166,0.10723142876496286,0.0872477131746012,0.8023663446288956,-0.3088613031920168,-0.228840757286463,-0.11834559439143776,3.4746120459278913e-4,-0.04937739616545104,0.007426123635916512,-0.05097204332240696,No
0.4786544077675509,0.24667312771958483,-0.6494811992543313,-0.4786544077675508,0.23320061585165916,0.8607135967513307,0.36089737617204204,0.22305650511094166,0.05724550614795357,1.175393231854444,0.19812542258684127,-0.11071667020418546,-0.1002775155036828,0.19812542258684127,0.23252235885821332,0.04901612425486158,-0.9341112161552829,0.3069762594179735,-0.09518571742210802,0.0268838367261063,0.3373282092592943,0.4322528294914638,1.3102277171152152,-1.0935922723399631,-1.0894597936667134,-0.9431593284566715,0.28325348556453195,-0.40015736856271156,0.29114986400079795,-0.4016879295145442,No
-0.4161240414079535,-0.5472488037054537,0.006459190208034452,0.4161240414079595,-0.5562385679414297,-0.5740220768092522,-0.11640262273586166,-0.09005327496794865,-0.19348775674302895,-0.0960864700701083,-0.5373640479285634,0.07202081246960024,-0.07958515251193944,-0.5373640479285634,-0.48752690741324056,-0.2264603016683643,-0.33593321969760226,-0.14143243791527646,0.1071235673177724,-0.2359882658184473,0.061780212864850435,-0.03520780650577694,0.29937654405832453,-0.3757419547534122,-0.3188553575221112,-0.3047864734070846,-0.1269602497574201,-0.5995480897148721,-0.12205853639639389,-0.6010422227185294,No
